"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"12132",2,5,1,1,1,1,2,4,16,1,2,3,2,3,3,1,2,5,1,5,12,18,19,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,19,8,4,5,16,1,3,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,4041.06,0,4041.06,1433,0,859.8,286.6,28.66,0,0,0,0,1433,808.212,1,2,201,2,5,1,2,6,0,0,0,1,3
"12136",2,5,3,3,1,1,3,16,11,5,3,7,2,3,3,17,4,1,22,1,2,4,5,6,8,9,16,3,96,97,102,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,96,5,4,5,11,1,7,8,5,4,5,5,5,1,1,0,0,0,0,0,0,0,0,500,0,500,100,0,150,150,100,0,0,0,0,0,83.3333333333333,10,14,1703,2,1,3,2,14,0,0,1,0,2
"12141",2,5,1,1,1,1,3,4,2,5,2,3,2,2,2,18,4,22,18,96,98,99,102,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,96,99,104,3,4,5,1,2,10,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,590,300,290,100,0,150,150,150,0,0,40,0,0,147.5,7,4,405,1,5,4,1,5,0,1,0,0,3
"12149",2,5,1,1,1,1,2,7,12,1,3,4,2,3,11,1,9,2,1,5,6,8,12,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,8,5,2,5,11,7,9,NA,4,4,4,4,5,2,1,0,0,0,0,0,0,0,0,964.964,0,964.964,0,743.6,177.32,44.044,0,0,0,0,0,0,241.241,3,6,701,1,3,1,1,6,1,0,0,0,2
"12152",2,50,1,1,1,1,13,2,4,3,NA,NA,2,2,2,19,2,1,19,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,8,NA,4,10,NA,5,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,432.8775,0,432.8775,131.175,0,174.9,69.96,17.49,39.3525,0,0,0,0,144.2925,3,1,2,2,9,3,1,2,1,0,0,0,3
"12157",2,50,1,1,1,1,4,10,NA,3,NA,NA,2,2,2,2,1,NA,2,1,2,3,4,5,6,8,9,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,16,10,NA,NA,4,NA,NA,5,5,5,5,5,3,1,0,0,0,0,0,0,0,0,763.47,0,763.47,0,437.091066,261.492966,47.712384,17.173584,0,0,0,0,0,190.8675,4,1,2,2,7,2,1,10,1,0,0,0,3
"12159",2,50,1,1,1,5,NA,NA,NA,3,2,NA,2,3,3,1,17,20,20,1,2,4,5,6,8,10,38,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,10,4,10,NA,NA,4,5,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1836.45,918.225,918.225,524.7,0,874.5,262.35,174.9,0,0,0,0,0,262.35,3,1,16,1,3,4,2,9,1,0,0,0,2
"12161",2,50,1,1,1,6,NA,NA,NA,2,NA,NA,2,3,3,16,18,1,1,8,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,9,10,2,3,5,5,10,NA,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,4442.9282714816,0,4442.9282714816,219.303589268744,0,4061.17757905082,121.835327371525,40.6117757905082,0,0,0,0,0,444.29282714816,1,15,5037,2,3,3,1,4,0,0,0,1,3
"12167",2,50,1,1,1,6,NA,NA,NA,3,2,4,2,2,2,2,7,1,2,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,8,5,1,3,NA,1,5,7,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,3290,3290,0,329,0,1645,987,329,0,0,0,0,0,658,4,5,502,1,7,2,1,3,1,0,0,0,3
"12179",2,50,1,1,1,8,NA,NA,NA,2,6,8,5,3,4,2,15,23,7,72,96,97,99,103,105,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,5,72,96,97,10,18,NA,10,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,1095.93,0,1095.93,534.6,0,267.3,89.1,178.2,0,0,0,0,26.73,219.186,5,1,1,1,7,5,4,7,1,0,0,0,3
"12180",2,50,2,2,1,1,6,1,12,1,NA,NA,2,2,2,8,18,NA,8,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,96,NA,NA,98,NA,NA,98,NA,NA,4,4,3,3,3,1,1,0,0,0,0,0,0,0,0,1095.804,0,1095.804,628.74,0,0,197.604,0,269.46,0,0,0,0,365.268,4,1,4,2,7,5,1,1,1,0,0,0,2
"12183",2,50,2,2,1,6,NA,NA,NA,9,NA,NA,2,3,4,16,1,18,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,NA,NA,11,12,16,5,NA,NA,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,3370,0,3370,150,0,3000,100,120,0,0,0,0,0,1123.33333333333,1,15,5037,1,7,2,1,1,0,0,0,1,3
"12192",2,50,4,6,1,1,4,2,8,9,NA,NA,2,2,2,1,2,19,2,5,7,8,10,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,5,20,4,10,13,3,5,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3072,2560,512,1792,0,640,640,0,0,0,0,0,0,384,12,3,401,1,3,3,1,6,0,0,0,1,3
"12193",2,50,4,6,1,5,NA,NA,NA,2,7,NA,2,3,5,9,17,4,9,1,3,8,9,10,20,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,15,129,1,3,4,11,15,5,8,10,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,1626.2879,1138.40149091037,487.886353247301,263.722353106649,0,439.537255177749,615.352157248849,87.9074510355498,131.861176553325,0,87.9074510355498,0,0,108.419193333333,4,12,1303,1,2,3,2,7,1,0,0,0,3
"12205",2,6,1,1,1,1,10,3,1,2,NA,NA,2,2,2,18,2,17,18,1,2,3,4,5,6,8,10,11,12,13,14,17,18,20,96,99,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,30,96,12,18,4,5,10,5,7,8,4,4,4,5,5,1,0,0,0,1,0,0,0,0,0,3630,1650,1980,0,0,3300,165,165,0,0,0,0,0,121,8,5,504,2,12,4,2,18,0,1,0,0,2
"12206",2,6,1,1,1,1,13,1,4,4,3,6,2,3,3,19,2,1,19,5,14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,5,18,5,13,19,9,10,NA,5,5,5,5,5,1,0,0,1,0,0,0,0,0,0,438.558021226208,0,438.558021226208,87.7116042452417,0,87.7116042452417,30.6990614858346,17.5423208490483,214.893430400842,0,0,0,0,109.639505306552,9,5,521,2,3,1,1,3,0,0,1,0,3
"12213",2,6,1,1,1,1,13,7,4,3,4,5,2,3,4,1,18,17,1,1,3,4,5,6,7,8,9,13,14,16,17,18,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,7,19,5,9,13,3,7,10,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,617.006460939084,352.575120536619,264.431340402464,88.1437801341548,0,211.545072321972,114.586914174401,26.4431340402464,176.28756026831,0,0,0,0,102.834410156514,10,6,701,2,8,0,1,15,0,0,1,0,3
"12215",2,6,1,1,1,1,16,2,12,2,NA,NA,2,2,2,2,1,18,2,96,97,102,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,96,97,102,9,10,NA,3,10,NA,4,5,4,3,3,1,0,1,0,0,0,0,0,0,0,750.984,361.92,389.064,135.72,0,361.92,180.96,36.192,9.048,0,18.096,0,9.048,187.746,8,1,72,1,7,5,1,4,0,1,0,0,3
"12217",2,6,1,1,1,1,2,4,NA,2,NA,NA,2,2,2,1,2,18,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,NA,4,5,NA,7,8,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1533.6,1533.6,0,447.3,0,639,383.4,63.9,0,0,0,0,0,306.72,9,3,401,2,1,4,1,2,0,0,1,0,2
"12224",2,6,1,1,1,1,2,4,6,3,4,6,2,3,5,3,17,1,2,1,4,5,8,9,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,5,3,5,8,1,7,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3330.6,0,3330.6,768.6,0,1281,1281,0,0,0,0,0,0,666.12,7,3,401,2,9,4,1,7,0,1,0,0,3
"12228",2,6,1,1,1,1,4,10,NA,1,3,NA,2,2,2,19,2,NA,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33,NA,NA,98,NA,NA,98,NA,NA,5,4,5,4,5,1,1,0,0,0,0,0,0,0,0,294.03,0,294.03,178.2,0,89.1,26.73,0,0,0,0,0,0,98.01,5,1,8,1,3,2,1,1,1,0,0,0,2
"12233",2,6,1,1,1,2,14,1,11,2,NA,NA,2,3,4,9,6,22,9,6,7,8,9,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,8,14,5,6,15,2,3,6,4,5,5,5,5,1,0,0,0,0,0,0,1,0,0,1364.2802,1364.28019013026,0,56.8452975781854,0,247.844524196421,84.1309013807905,56.8452975781854,84.1300324125166,0,0,0,834.484136984158,341.07005,5,14,1703,2,4,3,2,6,1,0,0,0,3
"12236",2,6,1,1,1,4,2,10,7,3,NA,NA,2,2,2,1,18,2,1,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,8,4,5,10,2,5,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1702.35,727.5,974.85,72.75,0,1455,145.5,29.1,0,0,0,0,0,425.5875,4,2,210,2,9,1,1,3,1,0,0,0,3
"12247",2,6,1,1,1,5,NA,NA,NA,2,NA,NA,2,2,2,1,2,9,2,3,5,8,14,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,5,3,4,6,10,3,5,10,5,5,5,5,5,1,0,1,0,1,0,0,0,0,0,1026.52,0,1026.52,23.33,0,466.6,233.3,116.65,139.98,0,46.66,0,0,146.645714285714,8,7,5024,1,4,1,2,5,0,1,0,0,3
"12248",2,6,1,1,1,5,NA,NA,NA,2,NA,NA,2,3,3,2,1,NA,2,29,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,29,41,NA,10,16,NA,2,10,NA,4,4,4,5,5,1,0,0,0,1,0,0,0,0,0,2350.77123379324,0,2350.77123379324,0,0,1808.28556445634,452.071391114085,90.414278222817,0,0,0,0,0,39.1795205632207,12,2,214,1,11,1,1,2,0,0,1,1,2
"12313",2,6,1,1,2,1,4,2,NA,2,NA,NA,2,2,2,2,1,9,2,5,8,11,22,24,26,28,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,28,32,26,5,6,8,1,2,5,4,4,4,5,5,1,1,1,0,1,0,0,0,0,0,1741.2,1451,290.2,72.55,0,1451,145.1,72.55,0,0,0,0,0,348.24,5,2,218,2,4,2,3,8,1,0,0,0,2
"12314",2,6,1,1,2,2,1,2,8,1,2,3,2,3,5,1,18,17,1,1,2,3,4,5,6,8,12,16,21,22,23,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,1,12,5,8,NA,1,3,5,4,5,5,4,4,2,1,0,0,0,0,0,0,0,0,2000,2000,0,0,1000,1000,0,0,0,0,0,0,0,500,10,19,5208,1,7,1,3,14,0,0,1,0,3
"12315",2,6,1,1,2,4,2,NA,NA,2,3,1,2,2,2,1,2,18,1,4,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,20,NA,4,5,6,2,3,7,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,3258.2,1481,1777.2,44.43,0,2962,222.15,29.62,0,0,0,0,0,651.64,6,2,333,2,7,2,1,4,0,1,0,0,3
"12316",2,6,1,1,2,4,2,4,1,3,6,2,2,2,2,1,2,20,1,5,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,14,4,5,8,7,10,11,4,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3790.75,1220.75,2570,321.25,0,1927.5,1028,257,257,0,0,0,0,758.15,5,3,401,2,4,2,1,3,1,0,0,0,3
"12317",2,6,2,2,1,1,1,11,14,9,NA,NA,2,2,2,4,1,9,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,NA,NA,4,9,17,3,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1969.00514317723,0,1969.00514317723,560.148014869384,0,848.70911343846,424.35455671923,84.870911343846,50.9225468063076,0,0,0,0,328.167523862871,2,14,1702,1,2,4,1,1,0,0,0,1,3
"12318",2,6,2,2,1,1,10,16,NA,3,NA,NA,2,2,2,2,1,NA,2,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,14,NA,10,NA,NA,9,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,361.92,0,361.92,135.72,0,90.48,90.48,45.24,0,0,0,0,0,180.96,8,1,2,1,3,1,1,2,0,1,0,0,3
"12320",2,6,2,2,1,1,13,2,7,3,NA,NA,2,3,3,1,19,2,19,5,6,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,19,4,12,13,1,7,10,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,560.637,0,560.637,177.98,0,177.98,88.99,26.697,0,0,88.99,0,0,186.879,12,1,10,2,3,0,1,4,0,0,0,1,3
"12328",2,6,2,2,1,1,2,4,16,3,NA,NA,2,2,2,2,1,9,9,5,8,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,5,8,10,NA,NA,7,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,228.098,0,228.098,87.73,0,26.319,43.865,26.319,43.865,0,0,0,0,76.0326666666667,10,1,3,1,4,2,2,3,0,0,1,0,2
"12329",2,6,2,2,1,1,2,4,8,3,2,1,2,2,2,1,2,17,1,1,5,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,5,14,3,4,15,3,5,7,4,5,5,4,4,1,0,1,0,0,0,0,0,0,0,1100,1100,0,100,0,600,300,100,0,0,0,0,0,220,8,5,503,2,3,2,1,4,0,1,0,0,3
"12333",2,6,2,2,1,1,4,6,10,1,7,3,2,3,3,3,4,2,3,127,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,129,127,NA,5,10,18,3,9,NA,4,5,5,5,5,2,1,0,0,0,0,0,0,0,0,897.4,641,256.4,0,641,256.4,0,0,0,0,0,0,0,179.48,11,3,401,2,7,1,1,2,0,0,1,0,3
"12334",2,6,2,2,1,1,4,9,10,3,1,NA,2,2,2,2,1,NA,2,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,8,NA,5,6,NA,1,NA,NA,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,668.25,445.5,222.75,89.1,0,445.5,89.1,44.55,0,0,0,0,0,334.125,5,1,2,2,9,4,1,2,1,0,0,0,2
"12337",2,6,2,2,1,2,1,3,7,3,2,1,2,2,2,2,18,1,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,NA,5,9,11,3,5,7,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,2944,0,2944,640,0,1920,256,128,0,0,0,0,0,588.8,12,3,401,2,12,4,1,3,0,0,0,1,2
"12338",2,6,2,2,1,4,1,4,6,3,NA,NA,2,2,2,1,2,4,1,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,6,5,10,NA,2,7,10,5,5,5,5,5,3,1,0,0,0,0,0,0,0,0,754.304,545.28,209.024,0,363.52,272.64,90.88,27.264,0,0,0,0,0,251.434666666667,9,1,1,2,4,0,1,3,0,0,1,0,3
