"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"10019",2,10,1,1,1,3,3,1,9,8,5,2,1,1,1,14,NA,NA,14,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,997,NA,NA,10,NA,NA,10,NA,NA,5,5,5,5,5,1,0,0,0,0,1,0,0,0,0,185.85,35.4,150.45,35.4,0,88.5,26.55,35.4,0,0,0,0,0,92.925,7,1,69,1,3,4,1,1,0,1,0,0,3
"10021",2,10,1,1,1,4,1,2,3,6,3,4,1,1,1,1,2,8,1,124,125,127,128,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,127,128,132,6,8,15,1,3,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3026,3026,0,143.735,0,2776.355,83.215,22.695,0,0,0,0,0,756.5,12,2,220,1,12,1,1,6,0,0,0,1,3
"10022",2,10,1,1,1,4,1,4,10,1,3,2,1,1,1,2,1,7,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,8,4,10,12,1,4,5,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,327.45,0,327.45,61.95,0,177,0,88.5,0,0,0,0,0,163.725,7,1,2,1,3,4,1,3,0,1,0,0,2
"10026",2,10,1,1,1,4,2,NA,NA,3,NA,NA,1,1,1,1,5,NA,1,124,126,127,128,129,130,131,132,133,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,129,130,NA,3,5,6,2,NA,NA,5,4,3,4,4,1,1,0,0,0,0,0,0,0,0,529.55,0,529.55,75.65,0,378.25,45.39,0,30.26,0,0,0,0,176.516666666667,11,2,215,2,4,2,1,11,0,0,1,0,2
"10032",2,10,1,1,1,4,2,4,NA,2,NA,NA,1,1,1,1,2,NA,1,21,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,25,21,NA,4,16,NA,9,10,NA,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,4274.92924992092,0,4274.92924992092,341.994339993673,0,3462.69269243594,341.994339993673,128.247877497627,0,0,0,0,0,251.466426465936,7,2,224,1,7,3,1,3,0,1,0,0,2
"10035",2,10,1,1,1,4,2,4,NA,3,NA,NA,1,1,1,1,2,NA,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,NA,3,4,10,4,7,NA,5,3,4,5,5,1,1,0,0,0,0,0,0,0,0,907.283,0,907.283,143.728,0,538.98,134.745,89.83,0,0,0,0,0,302.427666666667,6,1,1,2,9,5,1,2,0,1,0,0,1
"10036",2,10,1,1,1,4,2,4,NA,3,NA,NA,1,1,1,1,2,NA,1,5,7,8,9,14,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,19,8,20,4,5,10,5,7,11,5,5,5,5,5,1,0,0,1,1,0,0,0,0,0,2215.2,2215.2,0,766.8,0,852,511.2,85.2,0,0,0,0,0,NA,1,1,3,2,8,1,1,7,0,0,0,1,3
"10037",2,10,1,1,1,4,2,4,1,3,NA,NA,1,1,1,1,2,18,1,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,8,4,5,NA,3,5,7,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,886.3785,444.3,442.0785,57.0185,0,740.5,74.05,14.81,0,0,0,0,0,177.2757,6,2,208,2,1,2,1,3,0,1,0,0,2
"10039",2,10,1,1,1,4,2,4,15,3,4,5,1,1,1,1,2,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,NA,NA,5,10,NA,7,NA,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,169.29,0,169.29,35.64,0,89.1,17.82,26.73,0,0,0,0,0,84.645,5,1,1,2,4,2,1,1,1,0,0,0,3
"10050",2,10,1,1,1,4,2,7,4,9,NA,NA,1,1,1,1,2,5,5,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,8,5,4,5,NA,2,5,7,4,5,4,4,3,1,1,0,0,0,0,0,0,0,0,3462.9,2910,552.9,174.6,0,2910,291,87.3,0,0,0,0,0,865.725,4,2,227,2,4,2,1,3,1,0,0,0,1
"10056",2,10,1,1,1,4,4,2,16,3,4,2,1,1,1,1,2,16,2,5,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,14,6,4,5,NA,4,7,10,4,5,4,4,3,1,0,1,0,0,0,0,0,0,0,411.692,350.376216462426,61.3158378809246,175.188108231213,0,131.39108117341,87.5940541156066,17.5188108231213,0,0,0,0,0,68.6153333333333,6,7,5001,2,7,3,1,3,0,1,0,0,1
"10059",2,10,1,1,1,4,7,1,12,2,3,1,1,1,1,1,2,9,1,3,8,13,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,16,1,5,12,1,3,5,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,643.5,257.4,386.1,193.05,0,257.4,128.7,64.35,0,0,0,0,0,160.875,4,3,401,2,2,1,1,5,1,0,0,0,2
"10065",2,10,1,1,1,5,NA,NA,NA,1,3,2,1,1,1,3,1,2,2,1,3,5,14,141,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,14,5,10,11,3,7,10,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,605.337,43.865,561.472,263.19,0,105.276,175.46,35.092,0,0,0,0,26.319,151.33425,11,1,1,2,4,2,1,6,0,0,1,0,3
"10072",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,18,NA,1,5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50,5,36,NA,4,6,12,1,3,9,4,3,4,3,4,1,0,0,0,1,0,0,0,0,0,1332.9,0,1332.9,0,0,888.6,444.3,0,0,0,0,0,0,26.658,6,2,212,2,9,1,2,2,1,1,0,0,1
"10073",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,2,23,1,105,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,70,114,NA,NA,5,NA,NA,9,NA,NA,4,4,4,5,5,1,0,0,0,1,0,0,0,0,0,1059.1,605.2,453.9,0,0,756.5,151.3,151.3,0,0,0,0,0,NA,12,2,228,2,9,2,2,2,0,0,1,1,2
"10074",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,2,7,2,20,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,NA,NA,10,11,12,1,10,NA,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,769.487264985765,427.492924992092,341.994339993673,273.595471994939,0,427.492924992092,0,68.3988679987346,0,0,0,0,0,153.897452997153,7,2,210,1,7,3,1,2,0,1,0,0,2
"10075",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,2,7,7,5,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,5,8,5,10,17,1,5,7,4,4,5,5,5,1,0,0,0,1,0,0,0,0,0,2908.74474442711,1762.8756026831,1145.86914174401,0,0,1762.8756026831,440.718900670774,705.150241073238,0,0,0,0,0,969.581581475703,11,2,210,1,5,1,1,3,0,0,1,0,2
"10076",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,7,2,7,4,5,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,4,5,17,5,NA,NA,7,NA,NA,4,4,4,3,4,1,0,0,0,1,0,0,0,0,0,3198.8,0,3198.8,0,0,872.4,1454,290.8,581.6,0,0,0,0,53.3133333333333,3,2,231,1,8,1,1,4,1,0,0,1,2
"10077",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,1,9,2,1,4,5,8,9,10,28,35,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,8,10,9,3,5,17,1,5,7,4,5,5,4,5,1,0,0,0,1,0,0,0,0,0,644.042180469206,0,644.042180469206,0,0,343.48916291691,171.744581458455,128.808436093841,0,0,0,0,0,21.4680726823069,3,17,5009,2,7,3,2,8,1,0,0,0,3
"10078",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,18,1,NA,1,4,5,6,8,10,20,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,46,4,16,NA,11,NA,NA,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,3864.25308281524,1288.08436093841,2576.16872187682,85.8722907292275,0,1717.44581458455,1717.44581458455,343.48916291691,0,0,0,0,0,1288.08436093841,3,2,214,2,10,4,2,7,1,0,0,0,3
"10079",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,18,2,NA,2,22,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,90,44,22,NA,10,12,NA,1,10,NA,4,4,4,5,5,1,0,0,0,1,0,0,0,0,0,145.4,0,145.4,0,0,145.4,0,0,0,0,0,0,0,NA,3,2,235,1,10,4,2,2,1,0,0,1,2
"10080",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,18,2,1,18,96,97,98,99,103,104,114,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,6,96,103,99,10,NA,NA,1,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1981.2,1828.8,152.4,762,0,152.4,762,304.8,0,0,0,0,0,330.2,9,2,308,1,12,3,2,8,0,0,1,0,2
"10081",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,2,18,9,2,20,28,104,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,60,28,20,NA,98,NA,NA,98,NA,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,969.581581475703,0,969.581581475703,0,0,0,705.150241073238,176.28756026831,88.1437801341548,0,0,0,0,16.159693024595,10,2,256,1,8,0,3,4,0,0,1,0,2
"10082",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,23,1,2,23,5,6,8,9,14,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,14,19,4,5,10,4,5,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,808.38,449.1,359.28,359.28,0,359.28,89.82,0,0,0,0,0,0,161.676,4,1,1,2,12,1,1,7,1,0,0,0,3
"10083",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,23,2,1,2,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,5,NA,10,NA,NA,1,NA,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,273.24571841588,0,273.24571841588,0,0,88.1437801341548,176.28756026831,8.81437801341548,0,0,0,0,0,136.62285920794,11,2,209,1,3,1,1,2,0,0,1,0,2
"10084",2,10,1,1,1,5,NA,NA,NA,2,NA,NA,1,1,1,7,2,NA,7,2,4,5,6,8,12,13,20,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,8,NA,98,NA,NA,98,NA,NA,4,4,4,5,5,1,0,0,0,1,0,0,0,0,0,904.14278222817,0,904.14278222817,0,0,0,452.071391114085,90.414278222817,361.657112891268,0,0,0,0,90.414278222817,12,2,208,1,3,1,2,9,0,0,0,1,2
"10086",2,10,1,1,1,5,NA,NA,NA,2,3,NA,1,1,1,1,20,2,2,5,14,18,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96,14,5,4,5,6,7,9,NA,5,4,4,5,5,1,0,1,0,0,0,0,0,0,0,592.94,128.9,464.04,90.23,0,386.7,51.56,64.45,0,0,0,0,0,74.1175,2,3,401,2,3,1,2,4,0,0,0,1,2
"10092",2,10,1,1,1,5,NA,NA,NA,3,2,NA,1,1,1,22,4,3,22,5,6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,6,23,10,NA,NA,4,7,NA,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,749.222131140316,705.150241073238,44.0718900670774,0,0,528.862680804929,176.28756026831,44.0718900670774,0,0,0,0,0,93.6527663925395,11,10,1005,1,1,4,2,3,0,0,1,0,3
"10093",2,10,1,1,1,5,NA,NA,NA,3,2,NA,1,1,1,7,1,2,7,5,9,18,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,19,20,11,16,NA,3,9,NA,4,5,5,4,4,1,0,0,0,1,0,0,0,0,0,388.781396358113,271.242834668451,117.538561689662,0,0,135.621417334225,226.035695557042,27.1242834668451,0,0,0,0,0,48.5976745447641,12,9,805,1,8,1,1,5,0,0,0,1,3
"10095",2,10,1,1,1,5,NA,NA,NA,3,2,5,1,1,1,1,2,17,17,3,6,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,6,3,4,10,5,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,889.9,0,889.9,222.475,0,444.95,177.98,44.495,0,0,0,0,0,222.475,12,1,68,2,9,2,1,4,0,0,0,1,2
"10096",2,10,1,1,1,5,NA,NA,NA,3,4,2,1,1,1,18,17,1,18,2,4,5,6,8,9,13,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,2,5,30,3,4,5,4,6,7,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,550,250,300,0,0,350,150,50,0,0,0,0,0,32.3529411764706,9,17,6090,2,2,4,2,9,0,0,1,0,3
"10097",2,10,1,1,1,5,NA,NA,NA,4,2,3,1,1,1,2,1,18,2,3,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,11,5,4,5,8,1,3,7,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1059.1,529.55,529.55,302.6,0,453.9,226.95,75.65,0,0,0,0,0,132.3875,10,2,229,2,3,1,1,3,0,0,1,0,3
"10100",2,10,1,1,1,5,NA,NA,NA,9,NA,NA,1,1,1,1,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,NA,NA,4,NA,NA,6,NA,NA,3,4,3,3,3,1,0,0,0,1,0,0,0,0,0,153.816,0,153.816,0,0,45.24,90.48,18.096,0,0,0,0,0,19.227,8,1,5,2,4,2,1,1,0,1,0,0,2
"10101",2,10,1,1,1,5,NA,NA,NA,9,NA,NA,1,1,1,1,2,NA,1,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,997,NA,NA,4,5,12,1,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,522.15,0,522.15,35.4,0,265.5,88.5,132.75,0,0,0,0,0,261.075,7,1,4,2,4,1,1,1,0,1,0,0,3
"10102",2,10,1,1,1,5,NA,NA,NA,9,NA,NA,1,1,1,2,1,7,2,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,4,10,NA,10,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,633.36,452.4,180.96,180.96,0,271.44,90.48,36.192,54.288,0,0,0,0,211.12,8,1,1,1,3,2,1,1,0,1,0,0,3
"10104",2,10,1,1,1,6,NA,NA,NA,1,NA,NA,1,1,1,14,NA,NA,14,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,997,NA,NA,10,NA,NA,9,NA,NA,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,79.65,0,79.65,35.4,0,17.7,17.7,8.85,0,0,0,0,0,39.825,7,1,16,2,12,4,1,1,0,1,0,0,2
"10105",2,10,1,1,1,6,NA,NA,NA,1,NA,NA,1,1,1,16,13,1,1,5,6,9,20,29,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,20,5,6,1,2,3,3,6,9,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,2909.25,2909.25,0,2094.66,0,465.48,116.37,232.74,0,0,0,0,0,193.95,10,12,1303,1,2,3,2,6,0,0,1,0,3
