"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"696",1,0,1,1,1,2,1,14,15,1,3,5,4,3,3,1,14,NA,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,6,4,5,8,1,NA,NA,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1200,0,1200,100,0,500,100,0,500,0,0,0,0,240,10,19,5208,1,7,1,1,3,0,0,1,0,2
"777",1,0,1,1,1,4,2,7,10,2,NA,NA,4,3,3,1,2,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,NA,5,NA,NA,2,3,NA,5,4,4,3,4,1,0,1,0,0,0,0,0,0,0,956.8,0,956.8,29.44,0,736,147.2,44.16,0,0,0,0,0,318.933333333333,7,2,224,1,7,1,1,2,0,1,0,0,2
"793",1,0,1,1,1,4,7,2,10,9,NA,NA,4,3,3,1,13,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,5,NA,3,4,5,2,5,7,3,3,3,4,3,1,0,0,1,0,0,0,0,0,0,1521.87481297185,854.985849984183,666.888962987663,153.897452997153,0,1282.47877497627,85.4985849984183,0,0,0,0,0,0,380.468703242961,7,2,224,2,2,2,1,2,0,1,0,0,1
"871",1,0,1,1,1,5,NA,NA,NA,2,3,5,4,3,5,14,17,18,17,3,5,7,12,17,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,12,17,4,5,19,3,7,10,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,349.11,0,349.11,0,0,232.74,46.548,11.637,0,0,58.185,0,0,49.8728571428571,11,97,5012,2,8,1,1,7,0,0,1,0,3
"894",1,0,1,1,1,5,NA,NA,NA,3,2,NA,4,2,2,1,6,9,6,1,3,5,8,12,25,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,1,25,4,5,6,5,7,8,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,2050,1500,550,1000,0,500,500,50,0,0,0,0,0,186.363636363636,11,15,5808,1,5,1,3,7,0,0,1,0,3
"911",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,2,2,16,15,NA,15,230,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,98,NA,NA,98,NA,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,900,900,0,400,0,0,200,300,0,0,0,0,0,300,9,9,805,1,2,4,1,2,0,0,1,0,2
"912",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,2,2,16,15,2,2,20,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,99,20,NA,98,NA,NA,98,NA,NA,5,3,5,3,5,1,1,0,0,0,0,0,0,0,0,1296.4,1259.36,37.04,1037.12,0,0,222.24,37.04,0,0,0,0,0,324.1,6,10,1001,2,2,3,2,2,0,1,0,0,1
"913",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,2,2,16,17,2,17,1,7,20,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,20,1,98,NA,NA,98,NA,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,825.136,788.346487040459,36.7895027285548,700.752432924853,0,0,87.5940541156066,36.7895027285548,0,0,0,0,0,165.0272,6,12,1309,1,2,4,1,4,0,1,0,0,2
"914",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,3,3,16,NA,NA,16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22,NA,NA,98,NA,NA,98,NA,NA,4,4,3,3,4,1,1,0,0,0,0,0,0,0,0,1055.90617055321,812.235515810164,243.670654743049,812.235515810164,0,0,162.447103162033,81.2235515810164,0,0,0,0,0,95.9914700502921,1,12,1425,1,3,1,1,1,0,0,0,1,2
"915",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,3,36,14,15,2,2,4,5,8,180,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,NA,3,10,12,2,NA,NA,5,4,4,3,5,2,1,0,0,0,0,0,0,0,0,3406.3,444.3,2962,0,2962,444.3,0,0,0,0,0,0,0,486.614285714286,6,2,234,2,3,3,2,5,0,1,0,0,2
"916",1,0,1,1,1,6,NA,NA,NA,1,NA,NA,4,3,5,17,9,1,9,5,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,16,4,5,10,2,5,7,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,1792,0,1792,0,1280,512,0,0,0,0,0,0,0,358.4,8,3,401,2,1,4,1,3,0,1,0,0,2
"930",1,0,1,1,1,6,NA,NA,NA,1,2,NA,4,2,2,16,1,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,NA,4,10,NA,3,5,10,4,4,4,5,5,1,0,1,0,0,0,0,0,0,0,2867.4,0,2867.4,64.8,0,2592,162,48.6,0,0,0,0,0,955.8,3,5,504,1,7,2,1,2,1,0,0,0,2
"931",1,0,1,1,1,6,NA,NA,NA,1,2,NA,4,3,21,18,2,1,2,124,125,128,129,130,131,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,130,124,125,1,6,10,1,2,9,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,3009.3,2866,143.3,0,0,2866,143.3,0,0,0,0,0,0,601.86,2,2,202,1,3,1,1,7,0,0,0,1,2
"932",1,0,1,1,1,6,NA,NA,NA,1,2,NA,4,3,5,15,16,4,2,1,2,4,6,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,6,7,6,15,18,4,6,NA,4,4,5,4,5,1,1,0,0,0,0,0,0,0,0,2600,2500,100,2000,0,100,400,100,0,0,0,0,0,371.428571428571,8,9,804,2,2,2,1,6,0,1,0,0,2
"937",1,0,1,1,1,6,NA,NA,NA,1,2,3,4,2,2,1,17,20,1,1,3,4,5,8,11,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,1,20,4,5,10,5,7,8,5,4,5,2,5,1,1,0,0,0,0,0,0,0,0,2233.896,2034.441,199.455,1861.58,0,132.97,199.455,26.594,0,0,13.297,0,0,279.237,11,11,1101,2,2,1,1,8,0,0,1,0,2
"938",1,0,1,1,1,6,NA,NA,NA,1,2,3,4,2,2,15,18,22,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,NA,NA,98,NA,NA,98,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1115.764,1115.764,0,778.44,0,0,324.35,12.974,0,0,0,0,0,159.394857142857,9,11,1101,1,5,1,1,1,0,0,1,0,3
"939",1,0,1,1,1,6,NA,NA,NA,1,2,3,4,3,4,14,1,2,11,1,2,4,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,4,8,11,NA,3,NA,NA,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,2590,1110,1480,0,1110,1480,0,0,0,0,0,0,0,647.5,12,18,6549,1,1,3,1,6,0,0,0,1,2
"940",1,0,1,1,1,6,NA,NA,NA,1,2,3,4,3,4,16,18,1,1,20,724,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,20,997,NA,1,NA,NA,1,10,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,750,500,250,500,0,150,100,0,0,0,0,0,0,93.75,3,14,1701,1,6,1,2,3,1,0,0,0,2
"946",1,0,1,1,1,6,NA,NA,NA,1,3,NA,4,2,2,16,15,2,16,58,63,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,18,997,58,NA,5,12,NA,1,9,NA,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,3692.1129,3692.11294349309,0,966.981961391048,0,87.9074510355498,1758.149020711,879.074510355498,0,0,0,0,0,205.117383333333,4,10,1002,1,5,2,2,3,1,0,0,0,2
"947",1,0,1,1,1,6,NA,NA,NA,1,3,NA,4,2,2,16,17,1,16,7,20,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,997,7,20,10,16,NA,1,10,NA,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,2676.51,2676.51,0,2211.03,0,232.74,116.37,116.37,0,0,0,0,0,297.39,11,97,5025,1,2,2,1,3,0,0,1,0,3
"948",1,0,1,1,1,6,NA,NA,NA,1,3,NA,4,3,3,16,18,2,18,1,5,9,96,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96,97,1,11,NA,NA,6,9,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1318.13966269364,953.182427094425,364.957235599217,953.182427094425,0,171.744581458455,171.744581458455,21.4680726823069,0,0,0,0,0,164.767457836705,3,97,5079,1,3,4,2,5,1,0,0,0,2
"949",1,0,1,1,1,6,NA,NA,NA,1,3,NA,4,3,35,18,1,2,1,124,125,128,129,130,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,124,130,129,1,5,10,2,10,NA,4,5,5,5,5,2,1,0,0,0,0,0,0,0,0,859.8,859.8,0,0,0,716.5,143.3,0,0,0,0,0,0,171.96,2,2,313,1,4,1,1,6,0,0,0,1,3
"955",1,0,1,1,1,6,NA,NA,NA,1,3,2,4,3,3,1,17,16,1,5,7,8,9,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,7,20,6,11,14,6,7,NA,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,560,200,360,0,0,310,200,50,0,0,0,0,0,62.2222222222222,10,9,897,2,5,2,1,6,0,0,1,0,2
"956",1,0,1,1,1,6,NA,NA,NA,1,3,2,4,3,3,16,NA,NA,16,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,95,NA,4,10,NA,1,2,3,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,127.808481194524,0,127.808481194524,0,0,44.0718900670774,44.0718900670774,39.6647010603697,0,0,0,0,0,31.9521202986311,10,4,402,1,2,2,2,2,0,0,1,0,2
"957",1,0,1,1,1,6,NA,NA,NA,1,3,2,4,3,35,1,19,2,1,124,125,128,129,130,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,124,125,132,4,5,10,1,2,10,4,5,5,5,5,2,1,0,0,0,0,0,0,0,0,429.9,429.9,0,0,0,286.6,143.3,0,0,0,0,0,0,85.98,2,2,240,1,4,1,1,6,0,0,0,1,3
"958",1,0,1,1,1,6,NA,NA,NA,1,3,2,4,3,35,20,13,19,20,1,2,5,6,13,16,20,8,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,13,2,3,5,NA,2,5,7,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,900,600,300,0,0,900,0,0,0,0,0,0,0,225,8,6,701,1,1,2,2,10,0,1,0,0,1
"962",1,0,1,1,1,6,NA,NA,NA,1,6,7,4,3,6,16,1,9,1,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,4,3,3,5,9,1,3,8,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,170,170,0,0,0,100,50,20,0,0,0,0,0,18.8888888888889,2,17,5009,2,2,2,1,4,0,0,0,1,3
"963",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,NA,NA,16,36,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,997,NA,NA,98,NA,NA,98,NA,NA,5,5,4,4,5,1,1,0,0,0,0,0,0,0,0,1400,1400,0,800,0,0,500,100,0,0,0,0,0,280,6,9,4051,2,2,4,1,2,0,1,0,0,3
"964",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,NA,NA,16,8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,36,NA,3,5,16,9,10,NA,4,4,4,3,5,1,1,0,0,0,0,0,0,0,0,1350,1100,250,1000,0,150,100,100,0,0,0,0,0,225,5,15,5021,1,6,2,2,2,1,0,0,0,2
"965",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,18,16,5,6,8,22,24,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,61,4,5,NA,1,3,5,5,5,3,5,5,1,1,0,0,0,0,0,0,0,0,425.7945,0,425.794454244475,243.311116711129,0,130.345241095248,0,52.138096438099,0,0,0,0,0,85.1589,5,16,6034,1,7,2,3,6,1,0,0,0,3
"966",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,1,5,41,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,NA,NA,5,12,NA,1,7,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1210.4,1210.4,0,151.3,0,1059.1,0,0,0,0,0,0,0,302.6,10,2,202,1,6,1,3,3,0,0,1,0,2
"967",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,18,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,8,5,NA,NA,7,NA,NA,4,3,3,4,4,1,0,1,0,0,0,0,0,0,0,535.32,535.32,0,118.96,0,297.4,118.96,0,0,0,0,0,0,133.83,8,2,219,1,3,1,1,3,0,1,0,0,1
"968",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,44,NA,NA,5,11,12,1,NA,NA,4,4,4,4,4,3,0,0,0,0,1,0,0,0,0,157.63,0,157.63,0,0,143.3,14.33,0,0,0,0,0,0,78.815,1,2,218,1,12,2,1,1,0,0,0,1,2
"969",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,2,44,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,997,NA,5,10,12,1,NA,NA,4,4,4,4,4,1,1,1,0,0,0,0,0,0,0,381,0,381,76.2,0,304.8,0,0,0,0,0,0,0,127,9,2,206,1,3,2,2,2,0,0,1,0,2
"970",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,17,NA,16,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,20,NA,98,NA,NA,98,NA,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,562.6077,0,562.607686627519,351.629804142199,0,0,105.48894124266,105.48894124266,0,0,0,0,0,140.651925,4,16,5520,1,2,3,1,2,1,0,0,0,2
"971",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,18,2,2,4,10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,10,NA,5,10,NA,2,10,NA,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1398.4,1030.4,368,368,0,1030.4,0,0,0,0,0,0,0,199.771428571429,7,2,211,1,3,3,2,3,0,1,0,0,2
"972",1,0,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,2,NA,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,NA,NA,98,NA,NA,98,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,78.7642760250295,78.7642760250295,0,78.7642760250295,0,0,0,0,0,0,0,0,0,39.3821380125148,8,2,202,1,7,3,1,1,0,1,0,0,2
